Date,Open,High,Low,Close,Adj. Close,Change,Volume
3-Jul-24,548.69,551.83,548.65,551.46,547.95,0.45%,"32,789,911"
2-Jul-24,543.7,549.01,543.65,549.01,545.52,0.67%,"40,434,792"
1-Jul-24,545.63,545.88,542.52,545.34,541.87,0.21%,"40,297,810"
28-Jun-24,547.16,550.28,542.95,544.22,540.76,-0.39%,"76,144,535"
27-Jun-24,545.37,546.96,544.61,546.37,542.89,0.16%,"35,041,480"
26-Jun-24,543.69,546.24,543.03,545.51,542.04,0.12%,"38,550,637"
25-Jun-24,543.99,545.2,542.44,544.83,541.36,0.39%,"38,273,346"
24-Jun-24,544.33,546.95,542.62,542.74,539.29,-0.33%,"45,528,654"
21-Jun-24,544.4,545.65,543.02,544.51,541.04,-0.46%,"64,513,859"
20-Jun-24,549.44,550.12,545.18,547,541.77,-0.27%,"70,328,226"
18-Jun-24,547.16,548.62,546.73,548.49,543.24,0.25%,"41,376,417"
17-Jun-24,542.08,548.53,541.61,547.1,541.87,0.80%,"55,839,457"
14-Jun-24,540.88,542.81,539.85,542.78,537.59,0.06%,"40,089,895"
13-Jun-24,543.15,543.33,539.59,542.45,537.26,0.20%,"44,760,949"
12-Jun-24,541.63,544.12,540.3,541.36,536.18,0.82%,"63,251,305"
11-Jun-24,534.07,537.01,532.05,536.95,531.81,0.24%,"36,383,411"
10-Jun-24,533.18,535.99,532.57,535.66,530.54,0.31%,"35,729,252"
7-Jun-24,533.66,536.89,532.54,534.01,528.9,-0.12%,"43,224,525"
6-Jun-24,534.98,535.42,532.68,534.66,529.55,-,"30,808,530"
5-Jun-24,530.77,534.69,528.73,534.67,529.56,1.19%,"47,610,365"
4-Jun-24,526.46,529.15,524.96,528.39,523.34,0.11%,"34,632,661"
3-Jun-24,529.02,529.31,522.6,527.8,522.75,0.08%,"46,835,702"
31-May-24,523.59,527.5,518.36,527.37,522.33,0.91%,"90,785,755"
30-May-24,524.52,525.2,521.33,522.61,517.61,-0.66%,"46,468,510"
29-May-24,525.68,527.31,525.37,526.1,521.07,-0.70%,"45,190,323"
28-May-24,530.27,530.51,527.11,529.81,524.74,0.07%,"36,269,602"
24-May-24,527.85,530.27,526.88,529.44,524.38,0.66%,"41,291,076"
23-May-24,532.96,533.07,524.72,525.96,520.93,-0.73%,"57,211,197"
22-May-24,530.65,531.38,527.6,529.83,524.76,-0.29%,"48,389,968"
21-May-24,529.28,531.52,529.07,531.36,526.28,0.25%,"33,437,001"
20-May-24,529.57,531.56,529.17,530.06,524.99,0.12%,"37,764,206"
17-May-24,528.81,529.52,527.32,529.45,524.39,0.14%,"59,187,585"
16-May-24,529.88,531.52,528.54,528.69,523.63,-0.21%,"50,244,827"
15-May-24,525.83,530.08,525.18,529.78,524.71,1.24%,"59,504,897"
14-May-24,521.11,523.83,520.56,523.3,518.29,0.46%,"57,535,867"
13-May-24,522.56,522.67,519.74,520.91,515.93,0.01%,"36,716,361"
10-May-24,521.81,522.64,519.59,520.84,515.86,0.13%,"52,233,171"
9-May-24,517.38,520.21,516.71,520.17,515.19,0.58%,"43,643,668"
8-May-24,515.26,517.74,515.14,517.19,512.24,0.01%,"42,047,214"
7-May-24,517.56,518.57,516.45,517.14,512.19,0.11%,"52,561,299"
6-May-24,513.75,516.61,513.3,516.57,511.63,1.03%,"47,264,703"
3-May-24,511.16,512.55,508.56,511.29,506.4,1.24%,"72,756,709"
2-May-24,504.15,505.89,499.55,505.03,500.2,0.94%,"62,550,179"
1-May-24,501.38,508.19,499.87,500.35,495.56,-0.32%,"80,242,839"
30-Apr-24,508.56,509.56,501.98,501.98,497.18,-1.58%,"77,483,566"
29-Apr-24,510.09,510.75,507.25,510.06,505.18,0.35%,"46,415,449"
26-Apr-24,506.35,509.88,505.7,508.26,503.4,0.95%,"64,306,118"
25-Apr-24,499.18,504.27,497.49,503.49,498.67,-0.38%,"69,122,368"
24-Apr-24,506.56,507.37,503.13,505.41,500.58,-0.05%,"55,928,076"
23-Apr-24,501.78,506.09,499.53,505.65,500.81,1.19%,"64,633,620"
22-Apr-24,497.83,502.38,495.43,499.72,494.94,0.92%,"67,961,048"
19-Apr-24,499.44,500.46,493.86,495.16,490.42,-0.87%,"102,212,587"
18-Apr-24,501.98,504.13,498.56,499.52,494.74,-0.21%,"74,548,085"
17-Apr-24,506.05,506.22,499.12,500.55,495.76,-0.59%,"75,910,305"
16-Apr-24,504.94,506.5,502.21,503.53,498.71,-0.18%,"73,484,020"
15-Apr-24,515.13,515.3,503.58,504.45,499.63,-1.25%,"92,101,447"
12-Apr-24,514.37,515.82,509.08,510.85,505.96,-1.38%,"92,561,094"
11-Apr-24,515.68,519.48,512.08,518,513.05,0.75%,"70,099,007"
10-Apr-24,513.48,516.16,512.09,514.12,509.2,-1.00%,"82,652,806"
9-Apr-24,520.5,520.75,514.35,519.32,514.35,0.12%,"67,283,576"
8-Apr-24,519.15,520.18,517.89,518.72,513.76,0.06%,"47,850,048"
5-Apr-24,514.46,520.44,514.01,518.43,513.47,1.04%,"73,736,571"
4-Apr-24,523.52,523.87,512.76,513.07,508.16,-1.22%,"95,643,401"
3-Apr-24,517.72,520.95,517.67,519.41,514.44,0.11%,"58,385,823"
2-Apr-24,518.24,518.98,516.48,518.84,513.88,-0.64%,"72,924,463"
1-Apr-24,523.83,524.38,520.97,522.16,517.17,-0.17%,"61,182,995"
28-Mar-24,523.21,524.61,522.78,523.07,518.07,-0.02%,"96,294,886"
27-Mar-24,521.71,523.21,519.49,523.17,518.17,0.84%,"82,999,777"
26-Mar-24,521.23,521.58,518.4,518.81,513.85,-0.18%,"65,463,744"
25-Mar-24,519.8,520.95,519.61,519.77,514.8,-0.28%,"48,512,108"
22-Mar-24,522.11,522.61,520.97,521.21,516.22,-0.19%,"79,070,842"
21-Mar-24,523.39,524.11,521.91,522.2,517.21,0.33%,"60,256,112"
20-Mar-24,515.77,520.62,515.08,520.48,515.5,0.92%,"69,594,574"
19-Mar-24,512.15,516,511.12,515.71,510.78,0.56%,"60,755,263"
18-Mar-24,514,515.48,512.44,512.86,507.95,0.59%,"88,893,331"
15-Mar-24,510.21,511.7,508.12,509.83,504.95,-0.99%,"107,646,297"
14-Mar-24,516.97,517.13,511.82,514.95,508.43,-0.20%,"103,493,184"
13-Mar-24,517.11,517.29,514.49,515.97,509.44,-0.16%,"54,438,487"
12-Mar-24,513.45,517.38,510.86,516.78,510.24,1.08%,"70,833,119"
11-Mar-24,510.48,511.88,508.5,511.28,504.81,-0.09%,"61,872,913"
8-Mar-24,515.46,518.22,511.13,511.72,505.24,-0.60%,"86,532,535"
7-Mar-24,513.14,515.89,509.81,514.81,508.3,0.99%,"58,652,085"
6-Mar-24,510.55,512.07,508.42,509.75,503.3,0.51%,"68,382,367"
5-Mar-24,510.24,510.7,504.91,507.18,500.76,-1.00%,"72,855,623"
4-Mar-24,512.03,514.2,512,512.3,505.82,-0.11%,"49,799,257"
1-Mar-24,508.98,513.29,508.56,512.85,506.36,0.94%,"76,844,844"
29-Feb-24,508.07,509.74,505.35,508.08,501.65,0.36%,"83,924,795"
28-Feb-24,505.33,506.86,504.96,506.26,499.85,-0.13%,"56,506,634"
27-Feb-24,506.7,507.16,504.75,506.93,500.52,0.19%,"48,854,528"
26-Feb-24,508.3,508.75,505.86,505.99,499.59,-0.37%,"50,386,738"
23-Feb-24,509.27,510.13,507.1,507.85,501.42,0.07%,"61,321,818"
22-Feb-24,504.01,508.49,503.02,507.5,501.08,2.07%,"76,402,535"
21-Feb-24,495.42,497.37,493.56,497.21,490.92,0.09%,"59,603,771"
20-Feb-24,497.72,498.41,494.45,496.76,490.47,-0.55%,"71,736,740"
16-Feb-24,501.7,502.87,498.75,499.51,493.19,-0.50%,"75,532,928"
15-Feb-24,499.29,502.2,498.8,502.01,495.66,0.69%,"61,682,960"
14-Feb-24,496.79,499.07,494.4,498.57,492.26,0.91%,"68,387,827"
13-Feb-24,494.53,497.09,490.72,494.08,487.83,-1.38%,"113,099,199"
12-Feb-24,501.17,503.5,500.24,500.98,494.64,-0.04%,"56,502,283"
