Date,Open,High,Low,Close,Adj. Close,Change,Volume
13-Mar-24,245.26,245.98,244.25,244.96,241.21,-0.11%,"364,981"
12-Mar-24,244.84,245.5,243.71,245.24,241.48,0.26%,"453,084"
11-Mar-24,243.78,244.7,242.89,244.61,240.86,0.08%,"581,524"
8-Mar-24,245.7,246.52,243.95,244.42,240.67,-0.33%,"598,392"
7-Mar-24,244.49,245.53,244.24,245.24,241.48,0.89%,"1,568,574"
6-Mar-24,242.98,243.71,242.2,243.07,239.34,0.84%,"691,862"
5-Mar-24,242.42,243.18,240.14,241.04,237.35,-0.83%,"814,814"
4-Mar-24,242.45,243.67,242.08,243.06,239.33,0.36%,"619,411"
1-Mar-24,240.88,242.28,239.52,242.19,238.48,0.68%,"524,248"
29-Feb-24,240.51,241,239.08,240.56,236.87,0.57%,"639,987"
28-Feb-24,238.26,239.71,238,239.2,235.53,0.13%,"490,766"
27-Feb-24,238.76,239.02,238.18,238.9,235.24,0.50%,"424,371"
26-Feb-24,238.33,239.02,237.59,237.72,234.08,-0.19%,"556,323"
23-Feb-24,238,238.86,237.71,238.17,234.52,0.20%,"614,274"
22-Feb-24,236.56,238.27,235.99,237.7,234.06,1.19%,"1,051,125"
21-Feb-24,233.83,234.99,233.42,234.91,231.31,0.10%,"433,027"
20-Feb-24,234.49,234.99,233.99,234.67,231.07,-0.41%,"582,395"
16-Feb-24,236.18,237.34,235.39,235.64,232.03,-0.52%,"510,045"
15-Feb-24,234.9,237.11,234.9,236.88,233.25,1.14%,"618,136"
14-Feb-24,232.92,234.38,232.23,234.22,230.63,1.34%,"559,815"
13-Feb-24,231.54,232.12,229.47,231.12,227.58,-1.83%,"741,715"
12-Feb-24,234.44,236.28,234.39,235.43,231.82,0.44%,"634,759"
9-Feb-24,234.08,234.59,233.22,234.39,230.8,0.27%,"822,369"
8-Feb-24,233.17,233.95,232.69,233.77,230.19,0.39%,"477,477"
7-Feb-24,232.82,233.65,231.57,232.86,229.29,0.46%,"464,067"
6-Feb-24,230.33,231.83,230.01,231.8,228.25,0.85%,"777,092"
5-Feb-24,230.88,230.89,228.72,229.85,226.33,-0.99%,"638,075"
2-Feb-24,231.29,233.09,229.62,232.15,228.59,0.02%,"737,449"
1-Feb-24,229.83,232.11,228.17,232.11,228.55,1.28%,"676,276"
31-Jan-24,232.01,232.52,228.99,229.18,225.67,-1.38%,"714,388"
30-Jan-24,232.06,232.92,231.7,232.38,228.82,-0.09%,"499,810"
29-Jan-24,230.65,232.61,230.35,232.6,229.04,0.82%,"590,211"
26-Jan-24,231.09,231.73,230.42,230.7,227.16,-0.08%,"481,294"
25-Jan-24,230.92,231.21,229.52,230.88,227.34,0.87%,"549,178"
24-Jan-24,231.89,232,228.82,228.88,225.37,-0.68%,"532,435"
23-Jan-24,231.42,231.59,229.69,230.44,226.91,-0.10%,"666,091"
22-Jan-24,229.76,231.54,229.76,230.68,227.14,0.77%,"650,783"
19-Jan-24,227.9,229.34,226.37,228.92,225.41,0.77%,"657,464"
18-Jan-24,226.57,227.42,225.05,227.18,223.7,0.58%,"539,424"
17-Jan-24,225.86,227.02,224.86,225.86,222.4,-0.84%,"710,493"
16-Jan-24,228.09,228.57,227.01,227.77,224.28,-0.72%,"759,422"
12-Jan-24,230.76,231.4,228.82,229.43,225.91,-0.17%,"462,033"
11-Jan-24,230.26,230.6,227.96,229.81,226.29,-0.33%,"799,716"
10-Jan-24,230.02,231.02,229.26,230.57,227.04,0.32%,"579,005"
9-Jan-24,229.47,230.62,229.02,229.84,226.32,-0.51%,"957,901"
8-Jan-24,228.5,231.15,227.88,231.02,227.48,1.27%,"932,574"
5-Jan-24,227,229.5,226.85,228.12,224.62,0.18%,"535,283"
4-Jan-24,227.68,229.19,227.38,227.7,224.21,0.01%,"963,268"
3-Jan-24,229.69,229.69,227.57,227.68,224.19,-1.57%,"806,709"
